         26684135 function calls (26579068 primitive calls) in 110.696 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 case.py:34(_ExpectedFailure)
        1    0.000    0.000    0.000    0.000 common_info.py:133(swig_info)
        1    0.000    0.000    0.000    0.000 npy_pkg_config.py:29(PkgNotFound)
        1    0.000    0.000    0.000    0.000 polyutils.py:48(RankWarning)
        1    0.000    0.000    0.000    0.000 system_info.py:389(BlasSrcNotFoundError)
        1    0.000    0.000    0.000    0.000 utf_32.py:99(StreamWriter)
        1    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_typeDict}
        1    0.000    0.000    0.000    0.000 ColorMapWidget.py:168(EnumColorMapItem)
        1    0.000    0.000    0.000    0.000 sre_parse.py:207(seek)
        1    0.000    0.000    0.000    0.000 string_escape.py:19(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 shutil.py:38(ExecError)
        1    0.000    0.000    0.000    0.000 __init__.py:14(<module>)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:558(_Chainmap)
        1    0.000    0.000    0.000    0.000 socket.py:167(_closedsocket)
        1    0.000    0.000    0.000    0.000 decimal.py:184(Clamped)
        1    0.000    0.000    0.000    0.000 minidom.py:1154(ReadOnlySequentialNamedNodeMap)
        1    0.000    0.000    0.000    0.000 Image.py:1951(ImagePointHandler)
        2    0.000    0.000    0.000    0.000 core.py:796(__init__)
        1    0.000    0.000    0.000    0.000 _matfuncs_sqrtm.py:20(SqrtmError)
        1    0.000    0.000    0.000    0.000 system_info.py:843(dfftw_threads_info)
        1    0.000    0.000    0.000    0.000 parameterTypes.py:574(ActionParameterItem)
        1    0.000    0.000    0.000    0.000 idl.py:146(Pointer)
        1    0.000    0.000    0.000    0.000 core.py:2399(_arraymethod)
        1    0.000    0.000    0.000    0.000 pgcollections.py:53(BiDict)
        1    0.000    0.000    0.000    0.000 Image.py:440(_E)
        1    0.000    0.000    0.000    0.000 fitpack2.py:783(SmoothBivariateSpline)
        1    0.000    0.000    0.000    0.000 subprocess.py:1344(_internal_poll)
        1    0.000    0.000    0.000    0.000 system_info.py:2029(amd_info)
        1    0.000    0.000    0.000    0.000 errors.py:87(UnknownFileError)
        1    0.000    0.000    0.000    0.000 parameterTypes.py:514(ListParameter)
        1    0.000    0.000    0.000    0.000 __init__.py:428(LibraryLoader)
        1    0.000    0.000    0.000    0.000 numeric.py:2639(errstate)
        1    0.000    0.000    0.000    0.000 SVGExporter.py:13(SVGExporter)
        1    0.000    0.000    0.000    0.000 system_info.py:423(UmfpackNotFoundError)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:366(DOMImplementationLS)
        1    0.000    0.000    0.000    0.000 decorator.py:45(getfullargspec)
        1    0.000    0.000    0.000    0.000 ROI.py:1570(PolygonROI)
        1    0.000    0.000    0.000    0.000 errors.py:79(LibError)
        1    0.000    0.000    0.000    0.000 HistogramLUTWidget.py:13(HistogramLUTWidget)
        1    0.000    0.000    0.000    0.000 core.py:2250(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 parameterTypes.py:454(ListParameterItem)
        2    0.000    0.000    0.000    0.000 {posix.WIFSIGNALED}
        1    0.000    0.000    0.000    0.000 decimal.py:299(Rounded)
        1    0.000    0.000    0.000    0.000 FillBetweenItem.py:3(FillBetweenItem)
        1    0.000    0.000    0.000    0.000 kdtree.py:238(node)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:62(RankFilter)
        1    0.000    0.000    0.000    0.000 api.py:21(CDefError)
        1    0.000    0.000    0.000    0.000 zipfile.py:20(BadZipfile)
        1    0.000    0.000    0.000    0.000 threading.py:56(_Verbose)
        1    0.000    0.000    0.000    0.000 index_tricks.py:510(ndindex)
        1    0.000    0.000    0.000    0.000 system_info.py:1541(blas_info)
        1    0.000    0.000    0.000    0.000 c_spec.py:336(scalar_converter)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1175(LSQSphereBivariateSpline)
        2    0.000    0.000    0.000    0.000 {gc.disable}
        1    0.000    0.000    0.000    0.000 parameterTypes.py:422(GroupParameter)
        1    0.000    0.000    0.000    0.000 ImageViewTemplate_pyqt.py:17(Ui_Form)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 orthogonal.py:113(orthopoly1d)
        1    0.000    0.000    0.000    0.000 PlotCurveItem.py:536(ROIPlotItem)
        1    0.000    0.000    0.000    0.000 c_spec.py:403(scxx_converter)
        1    0.000    0.000    0.000    0.000 debug.py:930(PrintDetector)
        1    0.000    0.000    0.000    0.000 system_info.py:1100(atlas_blas_info)
        1    0.000    0.000    0.000    0.000 LegendItem.py:133(ItemSample)
        1    0.000    0.000    0.000    0.000 decimal.py:322(Overflow)
        1    0.000    0.000    0.000    0.000 _util.py:5(DeprecatedImport)
        1    0.000    0.000    0.000    0.000 miobase.py:35(MatReadWarning)
        1    0.000    0.000    0.000    0.000 parameterTypes.py:295(SimpleParameter)
        1    0.000    0.000    0.000    0.000 errors.py:76(CompileError)
        1    0.000    0.000    0.000    0.000 getopt.py:38(GetoptError)
        1    0.000    0.000    0.000    0.000 system_info.py:1749(numerix_info)
        1    0.000    0.000    0.000    0.000 GradientLegend.py:7(GradientLegend)
        1    0.000    0.000    0.000    0.000 utf_16.py:75(StreamWriter)
        1    0.000    0.000    0.000    0.000 {method 'set_stream' of 'scipy.io.matlab.mio5_utils.VarReader5' objects}
        1    0.000    0.000    0.000    0.000 system_info.py:825(sfftw_info)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:192(InterpolationDepthError)
        1    0.000    0.000    0.000    0.000 extension.py:26(Extension)
        1    0.000    0.000    0.000    0.000 ROI.py:1366(RectROI)
        1    0.000    0.000    0.000    0.000 core.py:767(_DomainSafeDivide)
        1    0.000    0.000    0.000    0.000 _endian.py:49(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 __init__.py:108(SyntaxErr)
        1    0.000    0.000    0.000    0.000 decimal.py:235(DivisionByZero)
        2    0.000    0.000    0.000    0.000 c_spec.py:278(c_to_py_code)
        1    0.000    0.000    0.000    0.000 npy_pkg_config.py:167(VariableSet)
        1    0.000    0.000    0.000    0.000 pgcollections.py:207(CaselessDict)
        1    0.000    0.000    0.000    0.000 __init__.py:18(Node)
        1    0.000    0.000    0.000    0.000 index_tricks.py:461(ndenumerate)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 hb.py:40(LineOverflow)
        1    0.000    0.000    0.000    0.000 miobase.py:27(MatReadError)
        1    0.000    0.000    0.000    0.000 parameterTypes.py:642(TextParameter)
        1    0.000    0.000    0.000    0.000 pgcollections.py:197(Locker)
        2    0.000    0.000    0.000    0.000 __init__.py:429(__init__)
        1    0.000    0.000    0.000    0.000 _internal.py:217(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 threading.py:514(_BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 __init__.py:102(InuseAttributeErr)
        1    0.000    0.000    0.000    0.000 six.py:136(Iterator)
        1    0.000    0.000    0.000    0.000 __init__.py:159(py_object)
        1    0.000    0.000    0.000    0.000 system_info.py:1734(numarray_info)
        1    0.000    0.000    0.000    0.000 _fortran_format_parser.py:184(Tokenizer)
        1    0.000    0.000    0.000    0.000 __init__.py:94(_iter_mixin)
        1    0.000    0.000    0.000    0.000 numbers.py:13(Number)
        1    0.000    0.000    0.000    0.000 __init__.py:123(UserDataHandler)
        1    0.000    0.000    0.000    0.000 ffiplatform.py:8(VerificationMissing)
        1    0.000    0.000    0.000    0.000 Parameter.py:698(SignalBlocker)
        1    0.000    0.000    0.000    0.000 misc_util.py:36(InstallableLib)
        1    0.000    0.000    0.000    0.000 __init__.py:75(IndexSizeErr)
        1    0.000    0.000    0.000    0.000 suite.py:252(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 parameterTypes.py:283(EventProxy)
        1    0.000    0.000    0.000    0.000 sdist.py:11(sdist)
        1    0.000    0.000    0.000    0.000 inspect.py:632(BlockFinder)
        1    0.000    0.000    0.000    0.000 extras.py:1419(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 system_info.py:365(LapackNotFoundError)
        2    0.000    0.000    0.000    0.000 {posix.getuid}
        1    0.000    0.000    0.000    0.000 __init__.py:294(c_wchar)
        1    0.000    0.000    0.000    0.000 fitpack2.py:460(LSQUnivariateSpline)
        1    0.000    0.000    0.000    0.000 system_info.py:373(LapackSrcNotFoundError)
        1    0.000    0.000    0.000    0.000 npy_pkg_config.py:18(FormatError)
        1    0.000    0.000    0.000    0.000 utf_16.py:53(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 decimal.py:5676(__init__)
        1    0.000    0.000    0.000    0.000 log.py:14(Log)
        1    0.000    0.000    0.000    0.000 decimal.py:273(Inexact)
        1    0.000    0.000    0.000    0.000 errors.py:59(DistutilsInternalError)
        1    0.000    0.000    0.000    0.000 threading.py:551(_Event)
        1    0.000    0.000    0.000    0.000 zipfile.py:24(LargeZipFile)
        1    0.000    0.000    0.000    0.000 ascii.py:24(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 system_info.py:816(dfftw_info)
        1    0.000    0.000    0.000    0.000 decimal.py:285(InvalidContext)
        1    0.000    0.000    0.000    0.000 system_info.py:1629(x11_info)
        1    0.000    0.000    0.000    0.000 data.py:100(_minmax_mixin)
        1    0.000    0.000    0.000    0.000 polyint.py:461(BarycentricInterpolator)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:165(InterpolationError)
        1    0.000    0.000    0.000    0.000 npy_pkg_config.py:94(LibraryInfo)
        1    0.000    0.000    0.000    0.000 __future__.py:74(_Feature)
        1    0.000    0.000    0.000    0.000 Matplotlib.py:62(MatplotlibWindow)
        1    0.000    0.000    0.000    0.000 blitz_spec.py:69(array_info)
        1    0.000    0.000    0.000    0.000 inline_tools.py:136(inline_ext_module)
        1    0.000    0.000    0.000    0.000 CurvePoint.py:102(CurveArrow)
        1    0.000    0.000    0.000    0.000 api.py:18(FFIError)
        1    0.000    0.000    0.000    0.000 __init__.py:112(ModuleDeprecationWarning)
        5    0.000    0.000    0.000    0.000 pgcollections.py:357(protectMethod)
        1    0.000    0.000    0.000    0.000 _fortran_format_parser.py:171(Token)
        1    0.000    0.000    0.000    0.000 io.py:79(TextIOBase)
        1    0.000    0.000    0.000    0.000 utf_32.py:13(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 threading.py:1128(_DummyThread)
        1    0.000    0.000    0.000    0.000 ImageMode.py:22(ModeDescriptor)
        1    0.000    0.000    0.000    0.000 system_info.py:1798(boost_python_info)
        1    0.000    0.000    0.000    0.000 config_compiler.py:85(config_cc)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:263(SHARPEN)
        1    0.000    0.000    0.000    0.000 string_escape.py:23(StreamWriter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:25(Kernel)
        1    0.000    0.000    0.000    0.000 minidom.py:612(__init__)
        1    0.000    0.000    0.000    0.000 Image.py:34(DecompressionBombWarning)
        1    0.000    0.000    0.000    0.000 _inspect.py:162(<lambda>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:559(_BivariateSplineBase)
        1    0.000    0.000    0.000    0.000 pickle.py:58(PickleError)
        1    0.000    0.000    0.000    0.000 mio5_params.py:218(MatlabObject)
        1    0.000    0.000    0.000    0.000 system_info.py:1964(wx_info)
        1    0.000    0.000    0.000    0.000 core.py:5871(_extrema_operation)
        1    0.000    0.000    0.000    0.000 __init__.py:61(DOMException)
        1    0.000    0.000    0.000    0.000 BarGraphItem.py:8(BarGraphItem)
        1    0.000    0.000    0.000    0.000 _fortran_format_parser.py:30(BadFortranFormat)
        1    0.000    0.000    0.000    0.000 ROI.py:1351(TestROI)
        1    0.000    0.000    0.000    0.000 pickle.py:62(PicklingError)
        1    0.000    0.000    0.000    0.000 utils.py:92(_Deprecate)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1085(SmoothSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 core.py:2255(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:117(InvalidAccessErr)
        1    0.000    0.000    0.000    0.000 core.py:757(__init__)
        1    0.000    0.000    0.000    0.000 c_spec.py:369(float_converter)
        1    0.000    0.000    0.000    0.000 decimal.py:161(DecimalException)
        1    0.000    0.000    0.000    0.000 tokenize.py:146(TokenError)
        1    0.000    0.000    0.000    0.000 index_tricks.py:85(nd_grid)
        1    0.000    0.000    0.000    0.000 string_escape.py:15(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 c_spec.py:239(unicode_converter)
        1    0.000    0.000    0.000    0.000 BusyCursor.py:5(BusyCursor)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:159(UnsharpMask)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:21(Filter)
        1    0.000    0.000    0.000    0.000 plotConfigTemplate_pyqt.py:17(Ui_Form)
        1    0.000    0.000    0.000    0.000 decimal.py:225(ConversionSyntax)
        1    0.000    0.000    0.000    0.000 __init__.py:99(NotSupportedErr)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:113(MaxFilter)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:204(ParsingError)
        3    0.000    0.000    0.000    0.000 _inspect.py:161(<lambda>)
        1    0.000    0.000    0.000    0.000 install_headers.py:12(install_headers)
        1    0.000    0.000    0.000    0.000 _import_tools.py:336(PackageLoaderDebug)
        1    0.000    0.000    0.000    0.000 contextlib.py:132(closing)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:145(GaussianBlur)
        1    0.000    0.000    0.000    0.000 system_info.py:2017(xft_info)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1307(RectSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 arrayprint.py:688(LongComplexFormat)
        1    0.000    0.000    0.000    0.000 __init__.py:78(DomstringSizeErr)
        1    0.000    0.000    0.000    0.000 threading.py:1088(_MainThread)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:85(MedianFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:178(BLUR)
        1    0.000    0.000    0.000    0.000 errors.py:55(DistutilsExecError)
        1    0.000    0.000    0.000    0.000 system_info.py:353(NotFoundError)
        1    0.000    0.000    0.000    0.000 utils.py:1588(IgnoreException)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:57(BuiltinFilter)
        1    0.000    0.000    0.000    0.000 config.py:447(GrabStdout)
        1    0.000    0.000    0.000    0.000 basic.py:39(SpecialFunctionWarning)
        1    0.000    0.000    0.000    0.000 system_info.py:381(BlasNotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:986(blas_mkl_info)
        1    0.000    0.000    0.000    0.000 numerictypes.py:772(_typedict)
        1    0.000    0.000    0.000    0.000 FileDialog.py:6(FileDialog)
        1    0.000    0.000    0.000    0.000 c_spec.py:438(dict_converter)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:139(NoSectionError)
        1    0.000    0.000    0.000    0.000 errors.py:29(DistutilsArgError)
        1    0.000    0.000    0.000    0.000 miobase.py:31(MatWriteError)
        1    0.000    0.000    0.000    0.000 core.py:729(_DomainCheckInterval)
        1    0.000    0.000    0.000    0.000 system_info.py:1987(gdk_x11_2_info)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:174(InterpolationMissingOptionError)
        1    0.000    0.000    0.000    0.000 base.py:20(SparseFormatWarning)
        1    0.000    0.000    0.000    0.000 mio5_params.py:242(MatlabOpaque)
        1    0.000    0.000    0.000    0.000 __init__.py:255(c_void_p)
        1    0.000    0.000    0.000    0.000 core.py:5938(_maximum_operation)
        1    0.000    0.000    0.000    0.000 __init__.py:120(ValidationErr)
        1    0.000    0.000    0.000    0.000 __init__.py:205(c_longdouble)
        1    0.000    0.000    0.000    0.000 errors.py:38(DistutilsOptionError)
        2    0.000    0.000    0.000    0.000 {posix.WIFEXITED}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 arrayprint.py:743(TimedeltaFormat)
        1    0.000    0.000    0.000    0.000 polyint.py:142(_Interpolator1DWithDerivatives)
        1    0.000    0.000    0.000    0.000 tokenize.py:179(Untokenizer)
        1    0.000    0.000    0.000    0.000 core.py:131(MaskError)
        1    0.000    0.000    0.000    0.000 mio5_params.py:235(MatlabFunction)
        1    0.000    0.000    0.000    0.000 c_spec.py:474(catchall_converter)
        1    0.000    0.000    0.000    0.000 system_info.py:1744(numpy_info)
        1    0.000    0.000    0.000    0.000 __init__.py:105(InvalidStateErr)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:147(DuplicateSectionError)
        3    0.000    0.000    0.000    0.000 core.py:784(__init__)
        1    0.000    0.000    0.000    0.000 Image.py:37(_imaging_not_installed)
        1    0.000    0.000    0.000    0.000 sre_parse.py:205(tell)
        1    0.000    0.000    0.000    0.000 index_tricks.py:340(RClass)
        1    0.000    0.000    0.000    0.000 polynomial.py:21(RankWarning)
        1    0.000    0.000    0.000    0.000 core.py:5926(_minimum_operation)
        1    0.000    0.000    0.000    0.000 {sys.getdefaultencoding}
        1    0.000    0.000    0.000    0.000 decimal.py:360(Underflow)
        1    0.000    0.000    0.000    0.000 __init__.py:233(c_byte)
        1    0.000    0.000    0.000    0.000 tokenize.py:148(StopTokenizing)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:189(CONTOUR)
        1    0.000    0.000    0.000    0.000 linalg.py:43(LinAlgError)
        1    0.000    0.000    0.000    0.000 build_tools.py:76(CompileError)
        1    0.000    0.000    0.000    0.000 ascii.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 c_spec.py:200(module_converter)
        1    0.000    0.000    0.000    0.000 core.py:5770(__array_finalize__)
        1    0.000    0.000    0.000    0.000 utf_32.py:48(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 errors.py:66(DistutilsByteCompileError)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:234(FIND_EDGES)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:216(EDGE_ENHANCE_MORE)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:207(EDGE_ENHANCE)
        1    0.000    0.000    0.000    0.000 __init__.py:168(c_short)
        1    0.000    0.000    0.000    0.000 install_data.py:11(install_data)
        1    0.000    0.000    0.000    0.000 __init__.py:193(c_uint)
        1    0.000    0.000    0.000    0.000 log.py:56(set_threshold)
        1    0.000    0.000    0.000    0.000 system_info.py:1975(gdk_pixbuf_xlib_2_info)
        1    0.000    0.000    0.000    0.000 ScatterPlotItem.py:89(SymbolCoords)
        1    0.000    0.000    0.000    0.000 arrayprint.py:638(IntegerFormat)
        1    0.000    0.000    0.000    0.000 graphicsWindows.py:51(PlotWindow)
        1    0.000    0.000    0.000    0.000 system_info.py:969(lapack_mkl_info)
        1    0.000    0.000    0.000    0.000 suite.py:299(_DebugResult)
        1    0.000    0.000    0.000    0.000 system_info.py:1981(gdk_pixbuf_2_info)
        1    0.000    0.000    0.000    0.000 __init__.py:291(c_wchar_p)
        1    0.000    0.000    0.000    0.000 polyutils.py:52(PolyError)
        1    0.000    0.000    0.000    0.000 install_headers.py:6(install_headers)
        1    0.000    0.000    0.000    0.000 <string>:2(DBKeyEmptyError)
        1    0.000    0.000    0.000    0.000 system_info.py:413(NumericNotFoundError)
        1    0.000    0.000    0.000    0.000 shutil.py:34(SpecialFileError)
        1    0.000    0.000    0.000    0.000 __init__.py:96(NotFoundErr)
        1    0.000    0.000    0.000    0.000 __init__.py:172(c_ushort)
        1    0.000    0.000    0.000    0.000 _iotools.py:452(ConversionWarning)
        1    0.000    0.000    0.000    0.000 numeric.py:2635(_unspecified)
        1    0.000    0.000    0.000    0.000 system_info.py:1837(agg2_info)
        1    0.000    0.000    0.000    0.000 kdtree.py:255(leafnode)
        1    0.000    0.000    0.000    0.000 system_info.py:419(X11NotFoundError)
        1    0.000    0.000    0.000    0.000 c_spec.py:381(complex_converter)
        1    0.000    0.000    0.000    0.000 string_escape.py:26(StreamReader)
        1    0.000    0.000    0.000    0.000 case.py:25(SkipTest)
        1    0.000    0.000    0.000    0.000 _iotools.py:445(ConverterLockError)
        1    0.000    0.000    0.000    0.000 errors.py:83(LinkError)
        1    0.000    0.000    0.000    0.000 six.py:54(__len__)
        1    0.000    0.000    0.000    0.000 mio5_params.py:208(mat_struct)
        1    0.000    0.000    0.000    0.000 log.py:16(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:63(_note)
        1    0.000    0.000    0.000    0.000 system_info.py:1142(lapack_atlas_threads_info)
        1    0.000    0.000    0.000    0.000 blitz_tools.py:20(BlitzWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:238(c_char)
        1    0.000    0.000    0.000    0.000 system_info.py:397(FFTWNotFoundError)
        1    0.000    0.000    0.000    0.000 __init__.py:180(c_ulong)
        1    0.000    0.000    0.000    0.000 errors.py:13(DistutilsError)
        1    0.000    0.000    0.000    0.000 threading.py:1097(_set_daemon)
        1    0.000    0.000    0.000    0.000 shutil.py:31(Error)
        2    0.000    0.000    0.000    0.000 sre_parse.py:213(isdigit)
        1    0.000    0.000    0.000    0.000 graphicsWindows.py:21(GraphicsWindow)
        1    0.000    0.000    0.000    0.000 {method 'fileno' of 'file' objects}
        1    0.000    0.000    0.000    0.000 ConfigParser.py:155(NoOptionError)
        1    0.000    0.000    0.000    0.000 polyint.py:221(KroghInterpolator)
        1    0.000    0.000    0.000    0.000 pickle.py:69(UnpicklingError)
        1    0.000    0.000    0.000    0.000 inspect.py:630(EndOfBlock)
        1    0.000    0.000    0.000    0.000 MultiPlotItem.py:20(MultiPlotItem)
        1    0.000    0.000    0.000    0.000 GraphicsLayoutWidget.py:6(GraphicsLayoutWidget)
        1    0.000    0.000    0.000    0.000 errors.py:46(DistutilsSetupError)
        1    0.000    0.000    0.000    0.000 system_info.py:1462(blas_opt_info)
        1    0.000    0.000    0.000    0.000 case.py:45(_UnexpectedSuccess)
        1    0.000    0.000    0.000    0.000 arrayprint.py:715(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 idl.py:154(ObjectPointer)
        2    0.000    0.000    0.000    0.000 index_tricks.py:627(__init__)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:188(InterpolationSyntaxError)
        1    0.000    0.000    0.000    0.000 ColorMapWidget.py:130(RangeColorMapItem)
        1    0.000    0.000    0.000    0.000 polyutils.py:69(PolyBase)
        1    0.000    0.000    0.000    0.000 _iotools.py:438(ConverterError)
        1    0.000    0.000    0.000    0.000 errors.py:73(PreprocessError)
        1    0.000    0.000    0.000    0.000 pickle.py:1261(_EmptyClass)
        1    0.000    0.000    0.000    0.000 __init__.py:243(c_char_p)
        1    0.000    0.000    0.000    0.000 __init__.py:176(c_long)
        2    0.000    0.000    0.000    0.000 {thread.get_ident}
        1    0.000    0.000    0.000    0.000 base.py:24(SparseEfficiencyWarning)
        1    0.000    0.000    0.000    0.000 utf_32.py:119(StreamReader)
        1    0.000    0.000    0.000    0.000 __init__.py:74(LazyImporter)
        1    0.000    0.000    0.000    0.000 system_info.py:1128(atlas_threads_info)
        1    0.000    0.000    0.000    0.000 errors.py:26(DistutilsGetoptError)
        1    0.000    0.000    0.000    0.000 build_py.py:6(build_py)
        1    0.000    0.000    0.000    0.000 __init__.py:81(HierarchyRequestErr)
        4    0.000    0.000    0.000    0.000 posixpath.py:51(normcase)
        1    0.000    0.000    0.000    0.000 ffiplatform.py:4(VerificationError)
        1    0.000    0.000    0.000    0.000 base.py:16(SparseWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:388(PyDLL)
        1    0.000    0.000    0.000    0.000 exportDialogTemplate_pyqt.py:17(Ui_Form)
        1    0.000    0.000    0.000    0.000 npyio.py:90(BagObj)
        1    0.000    0.000    0.000    0.000 stat.py:21(S_IMODE)
        1    0.000    0.000    0.000    0.000 DataFilterWidget.py:113(EnumFilterItem)
        1    0.000    0.000    0.000    0.000 cygwinccompiler.py:297(Mingw32CCompiler)
        1    0.000    0.000    0.000    0.000 numeric.py:49(ComplexWarning)
        1    0.000    0.000    0.000    0.000 system_info.py:1993(gdk_2_info)
        1    0.000    0.000    0.000    0.000 c_spec.py:425(tuple_converter)
        1    0.000    0.000    0.000    0.000 Image.py:1915(_ImageCrop)
        1    0.000    0.000    0.000    0.000 six.py:53(X)
        1    0.000    0.000    0.000    0.000 system_info.py:405(DJBFFTNotFoundError)
        1    0.000    0.000    0.000    0.000 __init__.py:87(InvalidCharacterErr)
        1    0.000    0.000    0.000    0.000 core.py:128(MAError)
        1    0.000    0.000    0.000    0.000 ImageView.py:43(PlotROI)
        1    0.000    0.000    0.000    0.000 errors.py:16(DistutilsModuleError)
        1    0.000    0.000    0.000    0.000 core.py:794(_DomainGreaterEqual)
        1    0.000    0.000    0.000    0.000 pickle.py:82(_Stop)


